HSCode,Country,Y1920P
90041000,Thailand ,19.65
90049090,Thailand ,0.1
90059090,Thailand ,0
90064000,Thailand ,543.32
90065200,Thailand ,0
90066900,Thailand ,4.63
90069900,Thailand ,0.16
90072090,Thailand ,0
90079100,Thailand ,11.43
90101000,Thailand ,0
90106000,Thailand ,0
90109000,Thailand ,0.12
90111000,Thailand ,0
90112000,Thailand ,7.72
90118000,Thailand ,9.06
90119000,Thailand ,1.61
90121090,Thailand ,17.22
90129000,Thailand ,0.71
90132000,Thailand ,76.21
90138010,Thailand ,589.43
90138090,Thailand ,4.71
90139010,Thailand ,0.08
90139090,Thailand ,13.19
90142000,Thailand ,0
90148090,Thailand ,6.85
90149000,Thailand ,3.07
90153010,Thailand ,0.43
90153090,Thailand ,14.29
90158090,Thailand ,12.76
90159000,Thailand ,18.81
90160090,Thailand ,6.71
90172010,Thailand ,0.09
90172090,Thailand ,0.78
90173010,Thailand ,0.07
90173022,Thailand ,0
90173029,Thailand ,129.05
90178010,Thailand ,1.06
90178090,Thailand ,95.39
90179000,Thailand ,0
90181100,Thailand ,211.98
90181210,Thailand ,63.85
90181290,Thailand ,34.27
90181300,Thailand ,0
90181400,Thailand ,24.8
90181990,Thailand ,0.92
90183210,Thailand ,7.01
90183230,Thailand ,23.62
90183290,Thailand ,0.56
90183910,Thailand ,2.54
90183920,Thailand ,0
90183930,Thailand ,61.36
90183990,Thailand ,8228.91
90184900,Thailand ,0.02
90185090,Thailand ,140.65
90189019,Thailand ,152.24
90189029,Thailand ,70.17
90189031,Thailand ,12.57
90189032,Thailand ,2.41
90189092,Thailand ,0
90189094,Thailand ,9.82
90189099,Thailand ,127.54
90191020,Thailand ,37.05
90191090,Thailand ,30.57
90192090,Thailand ,5.41
90200000,Thailand ,0
90211000,Thailand ,4.75
90213100,Thailand ,35.65
90213900,Thailand ,124.42
90219090,Thailand ,27.08
90221420,Thailand ,62.43
90221490,Thailand ,1.22
90222900,Thailand ,84.06
90229040,Thailand ,0
90229090,Thailand ,31.09
90230090,Thailand ,746.2
90241000,Thailand ,123.96
90248091,Thailand ,0.7
90248099,Thailand ,182.88
90249000,Thailand ,21.84
90251190,Thailand ,0.19
90251910,Thailand ,0.34
90251990,Thailand ,9.96
90258020,Thailand ,0.03
90258090,Thailand ,33.23
90259000,Thailand ,0.62
90261010,Thailand ,22.96
90261020,Thailand ,85.02
90261090,Thailand ,136.77
90262000,Thailand ,424.91
90268090,Thailand ,371.96
90269000,Thailand ,97.03
90271000,Thailand ,2.36
90272000,Thailand ,1.95
90273010,Thailand ,1.93
90273090,Thailand ,4.95
90275020,Thailand ,1.55
90275090,Thailand ,156.57
90278010,Thailand ,0
90278030,Thailand ,3.91
90278090,Thailand ,182.02
90279010,Thailand ,0
90279090,Thailand ,149.1
90282000,Thailand ,1.17
90283090,Thailand ,0
90289090,Thailand ,37.99
90291090,Thailand ,0.15
90292010,Thailand ,117.6
90292020,Thailand ,4.25
90292090,Thailand ,358.89
90299000,Thailand ,1712.29
90301000,Thailand ,0.77
90302000,Thailand ,5.69
90303100,Thailand ,0.37
90303200,Thailand ,0
90303310,Thailand ,0
90303340,Thailand ,0
90303390,Thailand ,26.04
90303900,Thailand ,0.77
90304000,Thailand ,1410.95
90308990,Thailand ,6.66
90309090,Thailand ,180.3
90311000,Thailand ,74.8
90312000,Thailand ,6.71
90314900,Thailand ,362.02
90318000,Thailand ,7867.82
90319000,Thailand ,2146.51
90321010,Thailand ,7.73
90321090,Thailand ,830.55
90322090,Thailand ,135.93
90328100,Thailand ,1.82
90328910,Thailand ,2763.05
90328990,Thailand ,7283.19
90329000,Thailand ,3401.98
90330000,Thailand ,662.07
91011900,Thailand ,0.22
91012900,Thailand ,0
91019990,Thailand ,1.6
91021100,Thailand ,6.27
91022900,Thailand ,969.79
91029990,Thailand ,0
91039000,Thailand ,0.01
91040000,Thailand ,0.47
91051900,Thailand ,0.04
91052100,Thailand ,52.72
91052900,Thailand ,0.26
91059100,Thailand ,0.25
91059990,Thailand ,2.57
91069000,Thailand ,0.29
91070000,Thailand ,5.26
91081900,Thailand ,0
91099000,Thailand ,5.72
92029000,Thailand ,0
92059010,Thailand ,0
92060000,Thailand ,61.82
92089000,Thailand ,0
92099400,Thailand ,30.55
92099900,Thailand ,1.18
93062100,Thailand ,0.07
94012000,Thailand ,1454.48
94013000,Thailand ,67.78
94014000,Thailand ,0
94015300,Thailand ,7.24
94015900,Thailand ,2.86
94016100,Thailand ,687.33
94016900,Thailand ,50.1
94017100,Thailand ,14.39
94017900,Thailand ,29.12
94018000,Thailand ,38.53
94019000,Thailand ,12522.02
94021010,Thailand ,0
94021090,Thailand ,0
94029010,Thailand ,0
94029090,Thailand ,3.64
94031010,Thailand ,0.19
94031090,Thailand ,142.7
94032010,Thailand ,28.18
94032090,Thailand ,108.75
94033010,Thailand ,0.35
94033090,Thailand ,385.43
94034000,Thailand ,3.09
94035010,Thailand ,78.41
94035090,Thailand ,511.18
94036000,Thailand ,1234.52
94037000,Thailand ,148.11
94038200,Thailand ,0.64
94038300,Thailand ,2.9
94038900,Thailand ,80.51
94039000,Thailand ,372.59
94041000,Thailand ,89.53
94042110,Thailand ,143
94042190,Thailand ,0.01
94042910,Thailand ,35.64
94042990,Thailand ,109.13
94043010,Thailand ,0.78
94043090,Thailand ,42.66
94049019,Thailand ,0
94049091,Thailand ,0.02
94049099,Thailand ,8.77
94051010,Thailand ,99.48
94051020,Thailand ,47.05
94051090,Thailand ,245.68
94052010,Thailand ,12.26
94052090,Thailand ,19.31
94053000,Thailand ,8.02
94054010,Thailand ,33.17
94054090,Thailand ,847.8
94055010,Thailand ,2.21
94055039,Thailand ,0.5
94055059,Thailand ,6.8
94056010,Thailand ,0.04
94056090,Thailand ,3.93
94059100,Thailand ,1.88
94059200,Thailand ,8.67
94059900,Thailand ,148.79
94061090,Thailand ,0.09
94069090,Thailand ,15.4
95030010,Thailand ,62.46
95030020,Thailand ,232.83
95030030,Thailand ,37.5
95030090,Thailand ,1359.92
95042000,Thailand ,50.93
95049010,Thailand ,0.81
95049090,Thailand ,0
95051000,Thailand ,31.83
95059010,Thailand ,0.84
95059090,Thailand ,8.58
95061900,Thailand ,2.17
95062900,Thailand ,1.12
95063100,Thailand ,0
95063900,Thailand ,4.44
95065990,Thailand ,0
95066100,Thailand ,1134.55
95066210,Thailand ,0
95066220,Thailand ,18.82
95066230,Thailand ,370.67
95066290,Thailand ,0
95066990,Thailand ,5.43
95067000,Thailand ,3.75
95069190,Thailand ,7.73
95069960,Thailand ,0.62
95069990,Thailand ,83.36
95079090,Thailand ,25.12
95089000,Thailand ,29.74
96019040,Thailand ,0
96020020,Thailand ,2.19
96020030,Thailand ,10.42
96020090,Thailand ,0
96032100,Thailand ,20.97
96032900,Thailand ,96.79
96033090,Thailand ,4.04
96034010,Thailand ,0.28
96034020,Thailand ,0
96035000,Thailand ,58.85
96039000,Thailand ,330.37
96040000,Thailand ,1.72
96061010,Thailand ,5838.13
96061020,Thailand ,708.68
96062100,Thailand ,62.22
96062200,Thailand ,161.09
96062990,Thailand ,1.15
96063090,Thailand ,3.72
96071110,Thailand ,0
96071190,Thailand ,7.94
96071910,Thailand ,4.65
96071990,Thailand ,19.33
96072000,Thailand ,10.31
96081012,Thailand ,0.02
96081019,Thailand ,17.23
96081099,Thailand ,0.18
96082000,Thailand ,15.18
96083019,Thailand ,3.82
96083099,Thailand ,0.01
96085000,Thailand ,0
96086090,Thailand ,0
96089191,Thailand ,240.76
96089199,Thailand ,0.1
96089910,Thailand ,0.01
96089990,Thailand ,3.29
96091000,Thailand ,15.9
96092000,Thailand ,10.63
96099020,Thailand ,1.23
96099030,Thailand ,0.45
96099090,Thailand ,70.32
96100000,Thailand ,1.22
96121010,Thailand ,0.14
96121090,Thailand ,9.3
96138090,Thailand ,1.31
96139000,Thailand ,19.86
96151100,Thailand ,60.83
96151900,Thailand ,3.99
96159000,Thailand ,0.95
96161010,Thailand ,1.31
96161020,Thailand ,1539.68
96162000,Thailand ,29.31
96170011,Thailand ,12.7
96170012,Thailand ,4.27
96170013,Thailand ,7.57
96180000,Thailand ,2.38
96190010,Thailand ,403.09
96190030,Thailand ,0.49
96190040,Thailand ,91.61
96190090,Thailand ,2423.94
97011090,Thailand ,18.97
97019099,Thailand ,36.79
97030010,Thailand ,21.68
97030020,Thailand ,1.45
97030090,Thailand ,36.62
98010013,Thailand ,0
98010019,Thailand ,0
98010020,Thailand ,0
98010030,Thailand ,0
98020000,Thailand ,0
98030000,Thailand ,0
98049000,Thailand ,19.05
98059000,Thailand ,1.59
99930010,Thailand ,0.31
99930090,Thailand ,4.42
7133500,Togo,257.21
8013100,Togo,28839.78
12011000,Togo,82.58
12019000,Togo,30303.05
12072900,Togo,266.19
12074090,Togo,9662.43
12079990,Togo,1316.05
15122990,Togo,0.02
15132110,Togo,307.29
15159099,Togo,0
18010000,Togo,0.04
19059020,Togo,0.03
23066000,Togo,258.65
23099010,Togo,1.85
25101010,Togo,17107
25102010,Togo,27581.32
26201900,Togo,121.14
27090000,Togo,89332.15
27109900,Togo,0
30049099,Togo,0.04
39012000,Togo,28.22
39033000,Togo,14.8
44032690,Togo,8.16
44034910,Togo,7541.44
44034990,Togo,0
44039928,Togo,49.47
44039990,Togo,16.76
44072910,Togo,237.46
47079000,Togo,73.19
52010020,Togo,21571.52
72041000,Togo,58.49
72042190,Togo,332.25
72042990,Togo,173.39
72043000,Togo,66.76
72044900,Togo,19829.76
74040012,Togo,0
74040022,Togo,2418.35
76020010,Togo,6241.1
78019990,Togo,19.06
78020010,Togo,1013.08
79020010,Togo,93.25
82041210,Togo,0
82042000,Togo,0
82055990,Togo,0
82079090,Togo,0
84123900,Togo,0
84671190,Togo,0
85030021,Togo,10.21
85042310,Togo,0
85059000,Togo,0
85176290,Togo,11.2
85481010,Togo,1925.9
85481020,Togo,3166.35
90152000,Togo,6.98
90173029,Togo,0
90319000,Togo,0
99930020,Togo,36.62
99930090,Togo,0
32041690,Tokelau Is.,0
39269099,Tokelau Is.,0
40103190,Tokelau Is.,0
40169320,Tokelau Is.,0
41044900,Tokelau Is.,14.84
41071100,Tokelau Is.,26.51
84136090,Tokelau Is.,6.14
84835090,Tokelau Is.,0
85011019,Tokelau Is.,0.85
94038900,Tokelau Is.,6.27
99930090,Tokelau Is.,0
72044900,Tonga,0
84836020,Tonga,0
22030000,Trinidad,0
26060010,Trinidad,0
27090000,Trinidad,0.22
27101950,Trinidad,51.91
27101990,Trinidad,7.53
27109900,Trinidad,0
27111100,Trinidad,47088.9
27129090,Trinidad,0
28141000,Trinidad,5191.53
28211010,Trinidad,0.33
29051100,Trinidad,0
29309099,Trinidad,27.9
30049099,Trinidad,0.05
31059090,Trinidad,0.05
38244090,Trinidad,3.03
39076990,Trinidad,10.11
39079990,Trinidad,5.39
39159090,Trinidad,0
39239090,Trinidad,19.41
39269069,Trinidad,3.11
39269099,Trinidad,0.65
40169320,Trinidad,0.23
40169390,Trinidad,0.03
44034910,Trinidad,14.43
44072910,Trinidad,179.3
47079000,Trinidad,367.02
48043900,Trinidad,5.39
49111090,Trinidad,0
72041000,Trinidad,0
72042190,Trinidad,267.47
72042990,Trinidad,15.43
72044900,Trinidad,2018.69
72109090,Trinidad,0
73049000,Trinidad,0
73061100,Trinidad,20.46
73079290,Trinidad,0.39
73181600,Trinidad,0.75
73182100,Trinidad,0
73201019,Trinidad,0.16
73209090,Trinidad,0.02
73269099,Trinidad,0.17
74040012,Trinidad,101.53
74040022,Trinidad,285.88
75089090,Trinidad,4.51
76020010,Trinidad,449.14
78020010,Trinidad,36.31
84139190,Trinidad,1.66
84304120,Trinidad,0
84314390,Trinidad,2876.95
84439990,Trinidad,0
84799090,Trinidad,11.12
84819090,Trinidad,0.18
85389000,Trinidad,3.29
85481020,Trinidad,951.06
90181400,Trinidad,0.13
90184900,Trinidad,0.28
90261090,Trinidad,2.93
94042990,Trinidad,0
98049000,Trinidad,0.12
99930010,Trinidad,0.02
5080010,Tunisia,839.44
8041020,Tunisia,1745.29
8041030,Tunisia,49.35
9109990,Tunisia,1.93
11081200,Tunisia,0.28
12119029,Tunisia,3.57
12119094,Tunisia,15.1
13023100,Tunisia,0
15091000,Tunisia,92.05
15099010,Tunisia,21.62
15099090,Tunisia,24.61
15100091,Tunisia,28.41
19023090,Tunisia,3.89
21039090,Tunisia,0
25151210,Tunisia,1075.12
25262000,Tunisia,1.09
26201900,Tunisia,0
27101990,Tunisia,0
27109900,Tunisia,0
28092010,Tunisia,70243.39
28352610,Tunisia,755.27
28352690,Tunisia,504
28353100,Tunisia,6388.47
29157090,Tunisia,1.17
29173500,Tunisia,0.03
29420090,Tunisia,119.12
30043190,Tunisia,0.01
30049099,Tunisia,65.86
32041731,Tunisia,0.02
33011990,Tunisia,0.02
33012950,Tunisia,0
33012990,Tunisia,15.66
33019079,Tunisia,0.02
33030010,Tunisia,0.02
33049990,Tunisia,0.06
34012000,Tunisia,0.07
34042000,Tunisia,0.03
35051090,Tunisia,1.49
35069190,Tunisia,0
38140010,Tunisia,0
39041090,Tunisia,0
39073090,Tunisia,0.02
39076990,Tunisia,89.2
39079150,Tunisia,0
39079990,Tunisia,0
39094090,Tunisia,0
39129090,Tunisia,10.25
39219099,Tunisia,4.96
39231090,Tunisia,0
39239090,Tunisia,4.38
39264099,Tunisia,8.59
39269079,Tunisia,0.05
39269099,Tunisia,66.71
40030000,Tunisia,0
40040000,Tunisia,29.15
40092200,Tunisia,0
40169330,Tunisia,1.92
40169910,Tunisia,0
41019010,Tunisia,0
41022110,Tunisia,0
41044900,Tunisia,0
41051000,Tunisia,0
41053000,Tunisia,54.82
41071100,Tunisia,169.59
41071200,Tunisia,14.72
41071900,Tunisia,0
41079100,Tunisia,151.03
41079200,Tunisia,341.65
41079900,Tunisia,0.88
41131000,Tunisia,0
42022210,Tunisia,0
42023120,Tunisia,0
42031090,Tunisia,0.62
42033000,Tunisia,0
44119229,Tunisia,21.03
44129990,Tunisia,8.87
45019000,Tunisia,122.94
45049000,Tunisia,0
47079000,Tunisia,172.7
48101390,Tunisia,26.15
48114900,Tunisia,0
48115990,Tunisia,4.41
48116000,Tunisia,15.7
48119099,Tunisia,0
48120000,Tunisia,1
48232000,Tunisia,22.65
49019900,Tunisia,0
51011900,Tunisia,1854.42
51012900,Tunisia,277.68
51032010,Tunisia,6.28
51032090,Tunisia,0
52094190,Tunisia,0
52094200,Tunisia,0
53061090,Tunisia,0
54041990,Tunisia,5.98
55051010,Tunisia,0
56039400,Tunisia,0
56074900,Tunisia,13.98
56075090,Tunisia,0.13
61034200,Tunisia,0
61034300,Tunisia,4.09
61044200,Tunisia,0
61044400,Tunisia,0
61045200,Tunisia,0.09
61045300,Tunisia,0.96
61046300,Tunisia,1.74
61051090,Tunisia,6.89
61052010,Tunisia,0
61061000,Tunisia,0
61091000,Tunisia,2.11
61099010,Tunisia,2.92
61101190,Tunisia,0
61102000,Tunisia,0.27
61103010,Tunisia,3.65
61103020,Tunisia,0.18
61124100,Tunisia,9.92
61143010,Tunisia,3.52
62021200,Tunisia,0.32
62029290,Tunisia,1.27
62031100,Tunisia,0
62033200,Tunisia,3.85
62033300,Tunisia,0.41
62034200,Tunisia,200.67
62034300,Tunisia,0
62034990,Tunisia,0
62044220,Tunisia,3.07
62046200,Tunisia,46.06
62046990,Tunisia,2.12
62052000,Tunisia,13.78
62053000,Tunisia,2.2
62059090,Tunisia,0
62063000,Tunisia,0.69
62114300,Tunisia,0.13
62171020,Tunisia,0
63090000,Tunisia,117.82
63109010,Tunisia,371.57
63109040,Tunisia,997.86
64032011,Tunisia,0.12
64032012,Tunisia,0.11
64039990,Tunisia,3.35
64041990,Tunisia,1.65
64061090,Tunisia,0
64069040,Tunisia,2.57
64069090,Tunisia,0
67029090,Tunisia,8.16
68042210,Tunisia,0
69010030,Tunisia,2
69072200,Tunisia,0
69101000,Tunisia,0
69109000,Tunisia,6.66
69111019,Tunisia,0
69119090,Tunisia,1.33
69120090,Tunisia,0
71179090,Tunisia,0
72041000,Tunisia,20.87
72042190,Tunisia,215.46
72043000,Tunisia,3.86
72044900,Tunisia,975
72101290,Tunisia,48.48
73049000,Tunisia,0
73071900,Tunisia,0
73072900,Tunisia,15.99
73079990,Tunisia,0
73160010,Tunisia,0
73181600,Tunisia,0
73209090,Tunisia,0
73249000,Tunisia,1.85
73269099,Tunisia,0
74040022,Tunisia,511.01
76020010,Tunisia,80.53
78019920,Tunisia,154.41
79020010,Tunisia,69.18
82041120,Tunisia,0
82072000,Tunisia,4.06
83014090,Tunisia,1.67
84099990,Tunisia,10.95
84119100,Tunisia,4.31
84129010,Tunisia,0
84135090,Tunisia,0
84139190,Tunisia,109.67
84145190,Tunisia,0
84145990,Tunisia,0
84211999,Tunisia,33.3
84213990,Tunisia,24.26
84219900,Tunisia,16.99
84283900,Tunisia,0
84304900,Tunisia,1.43
84314310,Tunisia,21.71
84314390,Tunisia,10.94
84314990,Tunisia,0
84433290,Tunisia,14.09
84451300,Tunisia,6.43
84463090,Tunisia,32.4
84484990,Tunisia,4.5
84663090,Tunisia,0
84669400,Tunisia,0
84714190,Tunisia,4.72
84779000,Tunisia,0
84798999,Tunisia,0.25
84799090,Tunisia,5.28
84806000,Tunisia,0
84833000,Tunisia,0
84839000,Tunisia,0
84849000,Tunisia,0
85011019,Tunisia,4.31
85030090,Tunisia,0
85043100,Tunisia,0.02
85044090,Tunisia,9.83
85049090,Tunisia,6.06
85149000,Tunisia,0
85176290,Tunisia,10.17
85285200,Tunisia,8.35
85287100,Tunisia,0
85291019,Tunisia,0.02
85291029,Tunisia,0
85299090,Tunisia,18.45
85340000,Tunisia,1062.06
85351090,Tunisia,0
85361050,Tunisia,0
85364900,Tunisia,0
85365090,Tunisia,152.78
85366990,Tunisia,3.48
85369090,Tunisia,3.62
85381010,Tunisia,120.2
85389000,Tunisia,356.91
85414011,Tunisia,4.83
85437099,Tunisia,6.36
85439000,Tunisia,0
85441990,Tunisia,0
85444299,Tunisia,7.12
85444999,Tunisia,101.32
85469090,Tunisia,0
85472000,Tunisia,0.33
85479090,Tunisia,0
87019300,Tunisia,0
87082900,Tunisia,7.53
87085000,Tunisia,0
87089900,Tunisia,0.07
90051000,Tunisia,0.14
90148090,Tunisia,3.3
90158030,Tunisia,81.96
90158090,Tunisia,336.26
90159000,Tunisia,438.24
90258090,Tunisia,0.03
90261010,Tunisia,155.13
90261020,Tunisia,3.62
90262000,Tunisia,57.72
90269000,Tunisia,4.33
90301000,Tunisia,43.42
90312000,Tunisia,68.18
90318000,Tunisia,30.55
94019000,Tunisia,3.39
94032090,Tunisia,0
94036000,Tunisia,0
95062900,Tunisia,1.65
95069990,Tunisia,14
99930090,Tunisia,0.05
3046200,Turkey,28.35
3074320,Turkey,37.23
4041010,Turkey,6.47
4041020,Turkey,933.76
4041090,Turkey,202.08
4051000,Turkey,265.72
5080040,Turkey,0
6022010,Turkey,9.34
6022090,Turkey,0
6029090,Turkey,0
6049000,Turkey,38.58
7031010,Turkey,17079.19
7031020,Turkey,37.3
7108010,Turkey,0
7119090,Turkey,21.95
7122000,Turkey,13.88
7129040,Turkey,81.75
7129050,Turkey,641.83
7129090,Turkey,14.45
7131000,Turkey,9091.93
7132010,Turkey,14762.54
7132020,Turkey,102.78
7132090,Turkey,113.56
7133190,Turkey,288.9
7133300,Turkey,2132.59
7134000,Turkey,5085.26
7135000,Turkey,0
7139010,Turkey,570.57
7139090,Turkey,0
8021200,Turkey,0
8022100,Turkey,0.06
8022200,Turkey,968.64
8023100,Turkey,159.55
8023200,Turkey,3062.28
8025100,Turkey,0
8025200,Turkey,1792.33
8029000,Turkey,32.29
8041020,Turkey,94.78
8042010,Turkey,16.89
8042090,Turkey,146.38
8051000,Turkey,0
8052100,Turkey,0.03
8054000,Turkey,59.89
8055000,Turkey,7.01
8062010,Turkey,49.3
8081000,Turkey,20017.34
8083000,Turkey,9.63
8091000,Turkey,83.9
8092100,Turkey,58.36
8092900,Turkey,26.27
8093000,Turkey,31.35
8094000,Turkey,48.16
8105000,Turkey,0
8111090,Turkey,21.57
8119010,Turkey,126.15
8131000,Turkey,1606.55
8134090,Turkey,1.91
9022010,Turkey,0.1
9024010,Turkey,76.78
9024020,Turkey,0
9024030,Turkey,105.23
9024040,Turkey,0.06
9024090,Turkey,38.24
9062000,Turkey,12.4
9081200,Turkey,0
9083210,Turkey,0
9092190,Turkey,0
9092200,Turkey,1.62
9093119,Turkey,136.36
9093129,Turkey,57.12
9096119,Turkey,109.82
9096139,Turkey,0.02
9103090,Turkey,1.22
9109929,Turkey,74.6
9109939,Turkey,14.01
9109990,Turkey,155.34
10011100,Turkey,0.05
10059000,Turkey,0
11010000,Turkey,6.18
11022000,Turkey,0
11061010,Turkey,0.06
11061090,Turkey,34.52
11081200,Turkey,194.36
11090000,Turkey,9.6
12019000,Turkey,192.8
12074090,Turkey,0
12079100,Turkey,40494.33
12099160,Turkey,0.07
12099170,Turkey,15.04
12099190,Turkey,320.76
12099910,Turkey,0.09
12119029,Turkey,261.74
12119031,Turkey,0.06
12119039,Turkey,0
12119049,Turkey,25.6
12119070,Turkey,1.93
12119094,Turkey,48.85
12119099,Turkey,53.88
12129990,Turkey,494.94
13021919,Turkey,9.61
13023230,Turkey,23.68
13023290,Turkey,0.54
15071000,Turkey,1587.42
15091000,Turkey,50.04
15099010,Turkey,241.79
15099090,Turkey,6.05
15100091,Turkey,3.63
15100099,Turkey,37.19
15121120,Turkey,1646.76
15121910,Turkey,0
15121920,Turkey,0.17
15132110,Turkey,0.16
15159099,Turkey,0
15162019,Turkey,0.05
15162039,Turkey,17.35
15162091,Turkey,0.01
17019990,Turkey,0.07
17021110,Turkey,297.83
17021190,Turkey,351.4
17021990,Turkey,650.83
17023010,Turkey,0
17023020,Turkey,0
17025000,Turkey,996.72
17026010,Turkey,20.64
17029090,Turkey,0
17041000,Turkey,41.07
17049010,Turkey,8.34
17049020,Turkey,12.66
17049030,Turkey,22.52
17049090,Turkey,910.08
18050000,Turkey,147.99
18062000,Turkey,29.99
18063100,Turkey,403.92
18063200,Turkey,60.46
18069010,Turkey,970.43
18069020,Turkey,27.69
18069030,Turkey,1964.66
18069040,Turkey,6.5
18069090,Turkey,222.35
19011090,Turkey,0
19012000,Turkey,3.61
19019090,Turkey,0
19021900,Turkey,9.81
19023010,Turkey,108.19
19023090,Turkey,102.66
19024090,Turkey,0.54
19043000,Turkey,0.54
19049000,Turkey,0.06
19053100,Turkey,54.29
19053211,Turkey,40.95
19053290,Turkey,76.34
19059010,Turkey,42.93
19059020,Turkey,8.34
19059090,Turkey,107.42
20019000,Turkey,0.01
20029000,Turkey,0
20055900,Turkey,0
20057000,Turkey,4.38
20059900,Turkey,0
20060000,Turkey,7.36
20079930,Turkey,0.02
20079940,Turkey,108.94
20079990,Turkey,201.98
20081920,Turkey,283.37
20081930,Turkey,79.35
20081990,Turkey,339.98
20083090,Turkey,0.04
20085000,Turkey,0
20086000,Turkey,330.49
20089919,Turkey,0.02
20089999,Turkey,0.09
20097900,Turkey,238.85
20098990,Turkey,235.38
20099000,Turkey,0
21011120,Turkey,81.9
21021020,Turkey,149.75
21039040,Turkey,6.55
21039090,Turkey,0.94
21050000,Turkey,9.31
21061000,Turkey,0
21069019,Turkey,0.3
21069040,Turkey,0
21069050,Turkey,0.05
21069060,Turkey,101.44
21069099,Turkey,114.92
22021090,Turkey,38.93
22029920,Turkey,54.33
22029990,Turkey,0.73
22041000,Turkey,0.9
22042990,Turkey,0.9
22083099,Turkey,54.09
23040030,Turkey,21.09
23091000,Turkey,47.57
23099010,Turkey,484.94
23099020,Turkey,0
23099090,Turkey,90.73
24011010,Turkey,18.12
24011060,Turkey,16.12
24011090,Turkey,2044.47
24012010,Turkey,0
24013000,Turkey,6.04
24022090,Turkey,154.04
24039970,Turkey,12.68
25010010,Turkey,14.79
25010020,Turkey,1.52
25010090,Turkey,0.07
25020000,Turkey,238.67
25030010,Turkey,0
25041020,Turkey,7.17
25051019,Turkey,2.34
25051020,Turkey,0.59
25059000,Turkey,5.81
25070010,Turkey,0
25070029,Turkey,1.71
25081010,Turkey,1496.56
25081090,Turkey,1606.29
25084010,Turkey,1021.65
25084090,Turkey,1017.07
25111010,Turkey,0.9
25111020,Turkey,0.02
25111090,Turkey,0.12
25120030,Turkey,3.98
25131000,Turkey,318.47
25132090,Turkey,10.3
25151100,Turkey,0
25151210,Turkey,68876.97
25151220,Turkey,116.12
25152090,Turkey,406.95
25171090,Turkey,118.28
25174100,Turkey,31
25174900,Turkey,57.38
25181000,Turkey,845.42
25183000,Turkey,1.28
25191000,Turkey,80.11
25199010,Turkey,0
25199020,Turkey,8320.43
25199030,Turkey,79.36
25199090,Turkey,95.09
25201010,Turkey,1.24
25202090,Turkey,10.18
25210090,Turkey,1.42
25221000,Turkey,86.42
25239090,Turkey,0
25249099,Turkey,4.64
25280010,Turkey,2919.53
25280030,Turkey,0
25280090,Turkey,13805.47
25291020,Turkey,190.74
25292100,Turkey,3.77
25293000,Turkey,107.08
25301020,Turkey,3225.56
25301090,Turkey,406.14
25309099,Turkey,3634.46
26020040,Turkey,79.69
26020050,Turkey,164.86
26020060,Turkey,0
26020090,Turkey,0
26070000,Turkey,11.07
26131000,Turkey,6194.72
26201900,Turkey,217.08
27040090,Turkey,0
27075000,Turkey,0
27090000,Turkey,553528.32
27101940,Turkey,8.03
27101960,Turkey,100.66
27101970,Turkey,1.42
27101980,Turkey,543.56
27101990,Turkey,648.79
27109900,Turkey,0.56
27121090,Turkey,0.14
27129010,Turkey,15.28
27129030,Turkey,205.49
27129090,Turkey,0
27132000,Turkey,11.35
27150090,Turkey,5.06
28012000,Turkey,6669.14
28030010,Turkey,0
28054000,Turkey,0
28061000,Turkey,0
28092020,Turkey,2.75
28100010,Turkey,0
28100020,Turkey,1018.45
28112200,Turkey,0.69
28112990,Turkey,0.28
28141000,Turkey,47211.58
28151190,Turkey,1.37
28170010,Turkey,73.69
28181000,Turkey,0
28182090,Turkey,22.14
28183000,Turkey,6.43
28191000,Turkey,339.9
28199000,Turkey,504.05
28211010,Turkey,0.02
28220030,Turkey,0.02
28230010,Turkey,0
28251040,Turkey,0
28253090,Turkey,16.29
28254000,Turkey,0
28259020,Turkey,0
28259040,Turkey,0
28259090,Turkey,39.86
28261990,Turkey,0
28272000,Turkey,11.36
28273100,Turkey,6.21
28289030,Turkey,26.86
28321090,Turkey,57.08
28322010,Turkey,8.53
28322090,Turkey,0.02
28323090,Turkey,7.06
28332700,Turkey,8.62
28332990,Turkey,124.26
28334000,Turkey,12.3
28353100,Turkey,0
28362010,Turkey,34462.4
28362020,Turkey,860.01
28362090,Turkey,105.22
28363000,Turkey,512.81
28365000,Turkey,142.13
28369910,Turkey,0
28369920,Turkey,0.01
28369990,Turkey,0.04
28391100,Turkey,0
28399090,Turkey,50.92
28401100,Turkey,92.74
28401900,Turkey,14186.1
28402090,Turkey,1948.42
28413000,Turkey,3337.83
28421000,Turkey,0
28429090,Turkey,72.58
28470000,Turkey,17.75
28499010,Turkey,0
28539090,Turkey,0
29012990,Turkey,5.81
29025000,Turkey,4653.57
29033919,Turkey,50.94
29049930,Turkey,0
29049990,Turkey,0
29051220,Turkey,0
29051300,Turkey,0
29051420,Turkey,0
29051490,Turkey,724.8
29054210,Turkey,23.95
29054290,Turkey,1644.19
29054400,Turkey,0.04
29054500,Turkey,0.01
29054900,Turkey,0.15
29062100,Turkey,5.75
29071300,Turkey,0.08
29094900,Turkey,0.42
29096000,Turkey,0
29124100,Turkey,0
29124200,Turkey,0
29125000,Turkey,0
29142990,Turkey,0
29146990,Turkey,0
29147990,Turkey,0.02
